date,instrument,weight
2021-08-06,6B_FRONT_CALENDAR,-0.11883894
2021-08-06,6E_FRONT_CALENDAR,-0.68999389
2021-08-06,6J_FRONT_CALENDAR,-0.33308226
2021-08-06,CL_FRONT_VOLUME,0.09127696
2021-08-06,ES_FRONT_CALENDAR_2D,0.23945760
2021-08-06,GC_FRONT_VOLUME,-0.02769409
2021-08-06,NQ_FRONT_CALENDAR_2D,0.16481809
2021-08-06,RTY_FRONT_CALENDAR_2D,-0.00021178
2021-08-06,SR3_FRONT_CALENDAR,-0.49153179
2021-08-06,UB_FRONT_VOLUME,0.11565474
2021-08-06,ZF_FRONT_VOLUME,-0.13309327
2021-08-06,ZN_FRONT_VOLUME,0.21164531
2021-08-06,ZT_FRONT_VOLUME,-0.40961011
2021-08-13,6B_FRONT_CALENDAR,-0.16106239
2021-08-13,6E_FRONT_CALENDAR,-0.70929435
2021-08-13,6J_FRONT_CALENDAR,-0.28165822
2021-08-13,CL_FRONT_VOLUME,0.06591137
2021-08-13,ES_FRONT_CALENDAR_2D,0.25981970
2021-08-13,GC_FRONT_VOLUME,-0.04578393
2021-08-13,NQ_FRONT_CALENDAR_2D,0.18204023
2021-08-13,RTY_FRONT_CALENDAR_2D,-0.00960688
2021-08-13,SR3_FRONT_CALENDAR,-0.45921993
2021-08-13,UB_FRONT_VOLUME,0.13849539
2021-08-13,ZF_FRONT_VOLUME,-0.09289924
2021-08-13,ZN_FRONT_VOLUME,0.24034571
2021-08-13,ZT_FRONT_VOLUME,-0.34675769
2021-08-20,6B_FRONT_CALENDAR,-0.23162245
2021-08-20,6E_FRONT_CALENDAR,-0.72477757
2021-08-20,6J_FRONT_CALENDAR,-0.23330551
2021-08-20,CL_FRONT_VOLUME,0.04298210
2021-08-20,ES_FRONT_CALENDAR_2D,0.25029697
2021-08-20,GC_FRONT_VOLUME,-0.05141951
2021-08-20,NQ_FRONT_CALENDAR_2D,0.19179847
2021-08-20,RTY_FRONT_CALENDAR_2D,-0.01089437
2021-08-20,SR3_FRONT_CALENDAR,-0.31608978
2021-08-20,UB_FRONT_VOLUME,0.16726372
2021-08-20,ZF_FRONT_VOLUME,-0.08293347
2021-08-20,ZN_FRONT_VOLUME,0.25487414
2021-08-20,ZT_FRONT_VOLUME,-0.32035407
2021-08-27,6B_FRONT_CALENDAR,-0.27931500
2021-08-27,6E_FRONT_CALENDAR,-0.69873047
2021-08-27,6J_FRONT_CALENDAR,-0.17766811
2021-08-27,CL_FRONT_VOLUME,0.02853704
2021-08-27,ES_FRONT_CALENDAR_2D,0.24540501
2021-08-27,GC_FRONT_VOLUME,-0.03470232
2021-08-27,NQ_FRONT_CALENDAR_2D,0.20409836
2021-08-27,RTY_FRONT_CALENDAR_2D,-0.02550502
2021-08-27,SR3_FRONT_CALENDAR,-0.34633461
2021-08-27,UB_FRONT_VOLUME,0.19403948
2021-08-27,ZF_FRONT_VOLUME,-0.07389617
2021-08-27,ZN_FRONT_VOLUME,0.26951946
2021-08-27,ZT_FRONT_VOLUME,-0.28169789
